make_time,day_part,inhopper,stuffed_crust,product_line,quantity_sold,is_plan_ahead
9.067,1,2,0,Pizza,2,0
9.067,1,3,0,Pizza,2,0
10.083,1,1,0,Pizza,1,0
10.083,1,2,1,Pizza,1,0
12.283,4,1,0,Pizza,1,1
12.283,4,2,0,Pizza,1,1
10.433,3,1,0,Pizza,1,0
13.967,3,1,0,Side,1,0
13.967,3,2,0,Sandwich,1,0
13.967,3,3,0,Sandwich,1,0
21.733,1,1,0,Beverage,1,0
21.733,1,2,0,Side,1,0
21.733,1,3,0,Pizza,1,0
11.95,4,1,0,Pizza,1,0
11.95,4,2,0,Pizza,1,0
11.95,4,3,0,Pizza,1,0
11.95,4,4,0,Pizza,1,0
11.95,4,5,0,Dessert,1,0
11.95,4,6,0,Beverage,1,0
8.733,4,1,0,Pizza,1,0
8.433,2,1,0,Side,1,0
8.433,2,2,0,Side,1,0
27.317,4,1,0,Extra,3,0
27.317,4,2,0,Pizza,1,0
27.317,4,3,0,Pizza,1,0
27.317,4,4,0,Side,1,0
19.933,2,1,0,Extra,3,0
19.933,2,2,0,Pizza,1,0
19.933,2,3,0,Pizza,1,0
11.267,1,1,0,Pizza,1,0
11.267,1,2,0,Pizza,1,0
9.067,3,1,0,Sandwich,1,0
9.067,3,2,0,Dessert,1,0
9.067,3,3,0,Pizza,1,0
8.733,2,1,0,Pizza,1,0
9.667,1,1,0,Beverage,1,0
9.667,1,2,0,Pizza,1,0
9.667,1,3,0,Pizza,1,0
11.5,1,1,0,Pizza,1,0
11.5,1,2,0,Pizza,1,0
11.5,1,3,0,Pizza,1,0
11.5,1,4,0,Pizza,1,0
11.5,1,5,0,Pizza,1,0
8.033,4,1,0,Beverage,1,0
8.033,4,2,0,Pizza,1,0
8.033,4,3,0,Pizza,1,0
8.033,4,4,0,Dessert,1,0
15.95,1,1,0,Pizza,1,0
15.95,1,2,0,Pizza,1,0
22.233,4,1,0,Beverage,1,0
22.233,4,2,0,Pizza,1,0
7.95,1,1,0,Sandwich,1,0
7.95,1,2,0,Sandwich,1,0
7.95,1,3,0,Side,1,0
8.85,4,1,0,Pizza,1,0
6.517,1,1,0,Beverage,1,0
6.517,1,2,0,Pizza,1,0
6.517,1,3,0,Pizza,1,0
12.433,4,1,0,Side,1,0
12.433,4,2,0,Pizza,1,0
13.567,4,1,0,Sandwich,1,0
13.567,4,2,0,Sandwich,1,0
13.567,4,3,0,Beverage,1,0
15.05,4,4,0,Side,1,0
15.05,4,5,0,Pizza,1,0
15.517,4,1,0,Pizza,1,0
15.517,4,2,0,Pizza,1,0
10.233,4,1,0,Side,1,0
10.233,4,2,0,Pizza,1,0
17.633,2,1,0,Beverage,1,0
17.633,2,2,0,Pizza,1,0
17.633,2,3,1,Pizza,1,0
0,2,4,0,Beverage,1,0
16.317,4,1,0,Pizza,1,0
16.317,4,2,0,Side,1,0
7.25,4,1,0,Pizza,1,0
7.25,4,2,0,Side,1,0
7.25,4,3,0,Beverage,2,0
6.667,1,1,0,Pizza,1,1
6.667,1,2,0,Side,1,1
6.667,1,3,0,Dessert,1,1
9.817,4,1,1,Pizza,1,0
9.817,4,2,0,Dessert,1,0
17.933,3,1,1,Pizza,1,0
17.933,3,2,0,Side,1,0
9.95,1,1,0,Pizza,1,0
9.95,1,2,0,Pizza,1,0
14.267,2,1,0,Pizza,1,0
14.267,2,2,0,Pizza,1,0
9.833,3,1,1,Pizza,1,0
9.933,2,1,1,Pizza,1,0
15.867,1,1,0,Pizza,1,0
15.867,1,2,0,Side,1,0
15.867,1,3,0,Side,1,0
15.867,1,4,0,Beverage,1,0
12.033,4,1,0,Pizza,1,0
12.033,4,2,0,Pizza,1,0
7.817,4,3,0,Pizza,1,0
7.817,4,4,0,Side,1,0
9.617,2,1,0,Pizza,1,1
9.617,2,2,0,Pizza,1,1
9.617,2,3,0,Pizza,1,1
9.617,2,4,0,Pizza,1,1
9.617,2,5,0,Pizza,1,1
9.617,2,6,0,Pizza,1,1
9.617,2,7,0,Pizza,1,1
12.583,1,1,0,Beverage,1,0
12.583,1,2,0,Pizza,1,0
15.067,4,1,0,Pizza,1,0
15.067,4,2,0,Side,1,0
9.967,4,1,0,Side,1,0
9.967,4,2,0,Dessert,1,0
9.967,4,3,0,Pizza,1,0
7.533,2,1,0,Pizza,1,0
13.4,2,1,0,Non-Edible,1,0
13.4,2,2,0,Non-Edible,1,0
13.4,2,3,0,Pizza,1,0
13.167,2,1,0,Pizza,1,0
7.867,4,1,0,Pizza,1,0
8.3,1,1,0,Extra,2,0
8.3,1,2,0,Pizza,1,0
12.183,1,1,0,Pizza,1,0
11.583,4,1,0,Side,1,0
11.583,4,2,0,Side,1,0
11.583,4,3,0,Pizza,1,0
11.583,4,4,0,Pizza,1,0
11.017,2,1,0,Pizza,2,0
11.017,2,2,0,Side,1,0
14.317,1,1,0,Extra,2,0
14.317,1,2,0,Extra,2,0
14.317,1,3,0,Side,1,0
14.317,1,4,0,Pizza,1,0
14.317,1,5,0,Pizza,1,0
14.317,1,6,0,Side,1,0
12.183,4,1,0,Pizza,1,0
7.2,2,1,0,Pizza,1,0
14,4,1,0,Extra,3,0
14,4,2,0,Pizza,1,0
14,4,3,0,Pizza,1,0
14,4,4,0,Pizza,1,0
11.683,4,1,0,Pizza,1,0
11.683,4,2,0,Pizza,1,0
11.683,4,3,0,Side,1,0
10.9,3,1,0,Pizza,1,0
10.683,4,1,0,Pizza,1,0
10.683,4,2,0,Pizza,1,0
8.45,1,1,0,Dessert,1,0
8.45,1,2,0,Pizza,1,0
9.1,2,1,0,Pizza,1,0
8.8,1,1,0,Side,1,0
8.8,1,2,0,Pizza,1,0
18.167,4,1,0,Side,1,0
18.167,4,2,0,Pizza,1,0
9.167,3,1,0,Pizza,1,0
9.167,3,2,0,Pizza,1,0
8.417,4,1,0,Pizza,1,0
0,2,1,0,Beverage,1,1
0,2,2,0,Beverage,1,1
0,2,3,0,Beverage,1,1
0,2,4,0,Pizza,1,1
0,2,5,0,Dessert,1,1
0,2,6,0,Pizza,1,1
0,2,7,0,Dessert,1,1
0,2,8,0,Pizza,1,1
0,2,9,0,Pizza,1,1
0,2,10,0,Pizza,1,1
6.533,2,1,0,Pizza,1,0
7.1,4,1,0,Extra,1,0
7.1,4,2,0,Extra,2,0
7.1,4,3,0,Extra,1,0
7.1,4,4,0,Pizza,1,0
7.1,4,5,0,Pizza,1,0
7.1,4,6,0,Side,1,0
11.283,1,1,0,Extra,1,0
11.283,1,2,0,Pizza,1,0
11.283,1,3,0,Pizza,1,0
11.25,4,1,0,Pizza,1,0
12.883,4,1,0,Pizza,1,0
15.65,4,1,0,Pizza,1,0
11.067,4,1,0,Pizza,1,0
7.933,4,1,0,Pizza,1,0
7.933,4,2,0,Side,1,0
6.567,2,1,0,Pizza,1,0
6.767,4,1,0,Beverage,1,0
6.767,4,2,0,Side,1,0
9.85,4,3,0,Beverage,1,0
9.85,4,4,0,Pizza,1,0
7.9,1,1,0,Side,1,0
8.4,1,1,0,Pizza,1,0
12.35,4,1,0,Extra,2,0
12.35,4,2,0,Extra,2,0
12.35,4,3,0,Pizza,1,0
12.35,4,4,0,Side,1,0
8.583,3,1,0,Side,1,0
8.583,3,2,0,Pizza,1,0
8.417,1,1,0,Side,1,0
11.05,4,1,0,Side,1,0
11.05,4,2,0,Side,1,0
11.05,4,3,0,Pizza,1,0
11.05,4,4,0,Pizza,1,0
6.667,1,1,0,Pizza,1,0
6.667,1,2,0,Pizza,1,0
9.033,2,1,0,Beverage,1,0
9.033,2,2,0,Side,1,0
9.033,2,3,0,Pizza,1,0
13.983,4,1,0,Beverage,1,0
13.983,4,2,0,Side,1,0
13.983,4,3,0,Pizza,1,0
7.017,1,1,0,Pizza,1,0
5.45,Morning,1,0,Pizza,4,0
5.45,Morning,2,0,Pizza,3,0
7.4,4,1,0,Side,1,0
7.4,4,2,0,Pizza,1,0
10.233,2,1,0,Sandwich,1,0
9.25,4,1,0,Side,1,0
9.25,4,2,0,Pizza,1,0
16.5,3,1,0,Side,1,0
16.5,3,2,0,Pizza,1,0
31.367,2,1,0,Side,1,0
6.883,4,1,0,Pizza,1,0
6.883,4,2,0,Pizza,1,0
12.517,3,1,0,Side,1,0
12.517,3,2,0,Pizza,1,0
10.683,1,1,0,Side,1,0
5.767,1,1,0,Pizza,1,0
5.767,1,2,0,Side,1,0
11.383,4,1,0,Pizza,1,0
11.383,4,2,0,Side,1,0
11.683,3,1,0,Pizza,1,0
10,4,1,0,Pizza,1,0
10,4,2,0,Extra,2,0
8.5,1,1,0,Pizza,1,0
7,5,1,0,Pizza,1,0
13.717,5,2,0,Pizza,1,0
13.717,5,3,0,Pizza,1,0
13.717,5,4,0,Dessert,1,0
13.717,5,5,0,Beverage,1,0
8.117,3,1,0,Dessert,1,0
13.483,3,1,0,Pizza,1,0
13.483,3,2,0,Pizza,1,0
13.483,3,3,0,Side,1,0
13.95,1,1,0,Pizza,1,0
13.95,1,2,0,Pizza,1,0
13.95,1,3,0,Dessert,1,0
10.333,1,1,0,Pizza,1,0
9.117,2,1,0,Extra,2,0
9.117,2,2,0,Extra,2,0
9.117,2,3,0,Dessert,1,0
9.117,2,4,0,Pizza,1,0
18.517,3,1,0,Pizza,1,0
18.517,3,2,0,Pizza,1,0
9.667,4,1,0,Pizza,1,0
9.667,4,2,0,Pizza,1,0
9.667,4,3,0,Extra,2,0
9.667,4,4,0,Extra,1,0
18.733,1,1,0,Pizza,1,0
18.733,1,2,0,Pizza,1,0
18.733,1,3,0,Pizza,1,0
18.733,1,4,0,Side,1,0
18.733,1,5,0,Extra,5,0
18.733,1,6,0,Beverage,1,0
18.733,1,7,0,Beverage,1,0
15.767,4,1,0,Pizza,1,0
15.767,4,2,0,Pizza,1,0
8.933,4,1,0,Side,1,0
8.933,4,2,0,Extra,1,0
8.933,4,3,0,Dessert,1,0
8.933,4,4,0,Beverage,1,0
8.933,4,5,0,Extra,1,0
13.633,1,1,0,Pizza,1,0
13.633,1,2,0,Side,1,0
13.633,1,3,0,Extra,2,0
13.633,1,4,0,Beverage,1,0
10.867,1,1,0,Pizza,1,0
10.867,1,2,0,Pizza,1,0
10.267,3,1,0,Pizza,1,0
10.267,3,2,0,Pizza,1,0
12.2,1,1,0,Pizza,1,0
14.65,4,1,0,Pizza,1,0
14.65,4,2,0,Pizza,1,0
14.65,4,3,0,Dessert,1,0
0,2,1,0,Pizza,1,1
0,2,2,0,Side,1,1
13.15,4,1,0,Pizza,1,0
13.15,4,2,0,Pizza,1,0
13.15,4,3,0,Side,1,0
12.617,4,1,0,Pizza,1,0
12.617,4,2,0,Side,1,0
20.583,4,1,0,Pizza,1,0
20.583,4,2,0,Pizza,1,0
20.583,4,3,0,Beverage,1,0
13.167,4,1,0,Pizza,1,0
13.167,4,2,0,Side,1,0
9.667,2,1,0,Pizza,1,0
9.667,2,2,0,Pizza,1,0
14.55,3,1,0,Pizza,1,0
15.217,1,1,0,Pizza,1,0
15.217,1,2,0,Side,1,0
0,1,1,0,Pizza,1,1
0,1,2,0,Beverage,1,1
8.083,4,1,0,Pizza,1,0
8.083,4,2,0,Side,1,0
8.083,4,3,0,Extra,1,0
10.233,4,1,0,Pizza,1,0
10.233,4,2,0,Pizza,1,0
10.233,4,3,0,Extra,1,0
10.233,4,4,0,Dessert,1,0
10.233,4,5,0,Extra,9,0
10.233,4,6,0,Extra,10,0
11.367,4,1,0,Pizza,1,0
11.367,4,2,0,Pizza,1,0
6.217,3,1,0,Pizza,1,0
10.967,4,1,0,Pizza,1,0
12.683,2,1,0,Beverage,1,0
12.683,2,2,0,Pizza,1,0
12.683,2,3,0,Pizza,1,0
12.683,2,4,0,Side,1,0
8,1,1,0,Pizza,1,0
8,1,2,0,Side,1,0
7.033,1,1,0,Pizza,1,0
7.033,1,2,0,Pizza,1,0
14.5,2,1,0,Pizza,1,0
14.5,2,2,0,Pizza,1,0
17.733,2,1,0,Dessert,1,0
17.733,2,2,0,Beverage,1,0
17.733,2,3,0,Pizza,1,0
17.733,2,4,0,Pizza,1,0
9.367,2,1,0,Side,1,0
9.367,2,2,0,Side,1,0
12.217,1,1,0,Pizza,1,0
12.217,1,2,0,Side,1,0
12.767,1,1,1,Pizza,1,0
12.767,1,2,0,Side,1,0
12.767,1,3,1,Pizza,1,0
17.133,2,1,0,Side,1,0
17.133,2,2,0,Extra,2,0
17.133,2,3,0,Pizza,1,0
17.133,2,4,0,Pizza,1,0
17.533,1,1,0,Pizza,1,1
17.533,1,2,0,Pizza,2,1
17.533,1,3,0,Extra,1,1
8,1,1,1,Pizza,1,0
7.917,1,1,0,Pizza,1,0
7.917,1,2,0,Extra,2,0
7.917,1,3,0,Extra,2,0
11.067,4,1,0,Pizza,1,0
17.817,3,1,0,Pizza,1,0
11.667,4,1,1,Pizza,1,0
11.667,4,2,0,Side,1,0
9.067,1,1,0,Pizza,1,0
9.067,1,2,0,Pizza,1,0
9,1,1,0,Pizza,1,0
9,1,2,0,Pizza,1,0
10.383,2,1,1,Pizza,1,0
10.383,2,2,1,Pizza,1,0
10.383,2,3,0,Extra,2,0
10.383,2,4,0,Extra,4,0
10.383,2,5,0,Extra,4,0
10.383,2,6,0,Extra,1,0
23.667,4,1,1,Pizza,1,0
23.667,4,2,0,Side,1,0
10.45,4,1,1,Pizza,1,0
10.45,4,2,0,Side,1,0
10.45,4,3,0,Extra,1,0
10.45,4,4,0,Beverage,1,0
8.267,1,1,0,Pizza,1,0
8.267,1,2,0,Pizza,1,0
8.267,1,3,0,Side,1,0
8.267,1,4,0,Beverage,2,0
8.267,1,5,0,Pizza,1,0
14.3,1,6,0,Pizza,1,0
14.3,1,7,0,Pizza,1,0
12.167,2,1,0,Pizza,1,0
12.167,2,2,0,Pizza,1,0
12.167,2,3,0,Pizza,1,0
9,2,1,0,Pizza,1,1
9,2,2,0,Side,1,1
9,2,3,0,Extra,2,1
9,2,4,0,Extra,1,1
9,2,5,0,Dessert,1,1
10.3,4,1,0,Pizza,1,0
10.3,4,2,0,Pizza,1,0
10.3,4,3,0,Beverage,1,0
5.033,4,1,0,Pizza,1,0
5.033,4,2,0,Beverage,1,0
13.65,4,1,0,Pizza,1,0
13.65,4,2,0,Pizza,1,0
5.95,4,1,0,Pizza,1,0
5.95,4,2,0,Side,1,0
14.533,4,1,0,Pizza,1,0
14.533,4,2,0,Pizza,1,0
12.417,4,1,0,Pizza,1,0
12.417,4,2,0,Pizza,1,0
8.65,1,1,0,Side,1,0
8.65,1,2,0,Pizza,1,0
16.017,1,1,0,Pizza,1,0
11.333,4,1,0,Pizza,1,0
11.333,4,2,0,Pizza,1,0
11.333,4,3,0,Dessert,1,0
14.117,4,1,0,Pizza,1,0
14.117,4,2,0,Pizza,1,0
5.85,1,1,0,Side,1,0
8.517,1,1,0,Pizza,1,0
8.517,1,2,0,Pizza,1,0
8.517,1,3,0,Pizza,1,0
8.517,1,4,0,Side,1,0
8.517,1,5,0,Side,1,0
9.117,4,1,0,Pizza,1,0
12.433,1,1,0,Pizza,1,0
12.433,1,2,0,Side,1,0
12.433,1,3,0,Extra,3,0
6.783,1,1,0,Beverage,1,0
6.783,1,2,0,Sandwich,1,0
14.317,4,1,0,Pizza,1,0
14.317,4,2,0,Pizza,1,0
14.317,4,3,0,Pizza,1,0
13.817,2,1,0,Pizza,2,0
13.817,2,2,0,Pizza,2,0
9.183,4,1,0,Pizza,1,0
9.183,4,2,0,Pizza,1,0
17.717,3,1,0,Pizza,1,0
17.717,3,2,0,Side,1,0
17.717,3,3,0,Beverage,1,0
25.1,4,1,0,Pizza,1,0
25.1,4,2,0,Side,1,0
17.983,4,1,0,Pizza,1,0
9.5,3,1,0,Side,1,0
9.5,3,2,0,Beverage,1,0
9.5,3,3,0,Beverage,1,0
8.483,4,1,0,Pizza,1,0
8.483,4,2,0,Pizza,1,0
8.483,4,3,0,Pizza,1,0
8.483,4,4,0,Pizza,1,0
8.483,4,5,0,Dessert,1,0
8.583,1,1,0,Pizza,1,0
8.583,1,2,0,Side,1,0
7.95,3,1,0,Pizza,1,0
13.117,3,1,0,Pizza,1,0
10.2,4,1,0,Pizza,1,0
10.2,4,2,0,Pizza,1,0
10.2,4,3,0,Side,1,0
7.517,4,1,0,Side,1,0
0,2,1,0,Non-Edible,150,1
0,2,2,0,Pizza,6,1
0,2,3,0,Pizza,9,1
12.2,2,1,0,Pizza,1,0
12.2,2,2,0,Side,1,0
12.2,2,3,0,Extra,1,0
8.183,4,1,0,Pizza,1,0
8.183,4,2,0,Pizza,1,0
8.267,4,1,0,Pizza,1,0
8.267,4,2,0,Pizza,1,0
8.267,4,3,0,Dessert,1,0
8.267,4,4,0,Beverage,1,0
10.933,4,1,0,Pizza,1,0
11.917,2,1,0,Pizza,1,0
21.433,4,1,0,Side,1,0
21.433,4,2,0,Beverage,1,0
21.433,4,3,0,Pizza,1,0
8.783,3,1,0,Sandwich,2,0
9.117,5,1,0,Pizza,1,0
8.217,4,1,0,Pizza,1,0
14.367,3,1,0,Extra,1,0
14.367,3,2,0,Extra,3,0
14.367,3,3,0,Dessert,1,0
14.367,3,4,0,Side,1,0
11.7,4,1,0,Pizza,1,0
12.783,4,1,0,Sandwich,3,0
8.867,4,1,0,Pizza,1,0
14.45,3,1,0,Extra,5,0
14.45,3,2,0,Side,1,0
14.45,3,3,0,Pizza,1,0
8.75,1,1,0,Pizza,1,0
12.833,4,1,0,Pizza,1,0
8.233,2,1,0,Pizza,1,0
8.233,2,2,0,Pizza,1,0
10.933,4,1,0,Side,1,0
10.933,4,2,0,Pizza,1,0
10.933,4,3,0,Pizza,1,0
18.517,4,1,0,Pizza,1,0
18.517,4,2,0,Pizza,1,0
6.467,4,1,0,Side,1,0
14.033,4,1,0,Pizza,1,0
14.033,4,2,0,Side,1,0
14.033,4,3,0,Pizza,1,0
7.217,4,1,0,Pizza,1,0
7.217,4,2,0,Pizza,1,0
7.217,4,3,0,Side,1,0
7.217,4,4,0,Pizza,1,0
17.767,1,1,0,Pizza,1,0
17.767,1,2,0,Side,1,0
17.767,1,3,0,Beverage,1,0
10.083,4,1,0,Pizza,1,0
10.083,4,2,0,Side,1,0
10.083,4,3,0,Beverage,1,0
10.083,4,4,0,Sandwich,1,0
8.6,4,1,0,Pizza,1,0
8.6,4,2,0,Pizza,1,0
11.267,4,1,0,Pizza,1,0
11.267,4,2,0,Pizza,1,0
14.467,3,1,0,Pizza,1,0
10.133,4,1,0,Pizza,1,0
10.133,4,2,0,Pizza,1,0
10.133,4,3,0,Side,1,0
14.567,4,1,0,Pizza,1,0
14.567,4,2,0,Side,1,0
14.567,4,3,0,Beverage,1,0
10.95,3,1,0,Side,1,0
10.95,3,2,0,Pizza,1,0
15.517,1,1,0,Pizza,1,0
9.267,3,1,0,Pizza,1,0
9.267,3,2,0,Pizza,1,0
36.217,4,1,0,Pizza,1,0
36.217,4,2,0,Pizza,1,0
12.217,2,1,0,Pizza,1,0
8.3,3,1,0,Pizza,1,0
8.3,3,2,0,Dessert,1,0
8.233,5,1,0,Pizza,1,0
8.233,5,2,0,Extra,3,0
5.2,4,1,0,Pizza,1,0
5.2,4,2,0,Extra,1,0
15.267,5,1,0,Side,1,0
15.267,5,2,0,Extra,1,0
15.267,5,3,0,Pizza,1,0
6.35,5,4,0,Pizza,1,0
12.733,4,1,0,Pizza,1,0
12.733,4,2,0,Side,1,0
7.783,4,1,0,Pizza,1,0
7.783,4,2,0,Extra,1,0
14.833,5,1,0,Pizza,1,0
14.833,5,2,0,Pizza,1,0
14.833,5,3,0,Beverage,1,0
14.833,5,4,0,Sandwich,1,0
9.467,4,1,0,Pizza,1,0
9.467,4,2,0,Pizza,1,0
9.467,4,3,0,Pizza,1,0
11.233,3,1,0,Pizza,1,0
12.5,3,1,0,Pizza,1,0
12.5,3,2,0,Side,1,0
44.883,2,1,0,Pizza,1,0
44.883,2,2,0,Pizza,1,0
44.883,2,3,0,Pizza,1,0
44.883,2,4,0,Pizza,1,0
11.567,4,1,0,Extra,1,0
11.567,4,2,0,Extra,1,0
11.567,4,3,0,Sandwich,1,0
11.567,4,4,0,Pizza,1,0
12.783,1,1,0,Sandwich,1,0
12.783,1,2,0,Pizza,1,0
10.017,1,1,0,Pizza,1,0
10.017,1,2,0,Pizza,1,0
10.017,1,3,0,Pizza,1,0
10.017,1,4,0,Dessert,1,0
10.267,4,5,0,Pizza,1,0
10.267,4,6,0,Side,1,0
10.267,4,7,0,Extra,1,0
10.267,4,8,0,Beverage,1,0
9.417,4,1,0,Pizza,1,0
9.417,4,2,0,Beverage,1,0
14,1,1,0,Pizza,1,0
18.683,1,1,0,Beverage,1,0
18.683,1,2,0,Pizza,1,0
18.683,1,3,0,Pizza,1,0
9.567,4,1,0,Pizza,1,0
9.567,4,2,0,Pizza,1,0
9.567,4,3,0,Side,1,0
12.067,2,1,0,Pizza,1,0
6.467,4,1,0,Pizza,1,0
7.233,4,1,0,Pizza,1,0
8.65,4,2,0,Pizza,1,0
8.65,4,3,0,Side,1,0
8.65,4,4,0,Extra,2,0
9.333,2,1,1,Pizza,1,0
9.333,2,2,0,Side,1,0
22.417,4,1,0,Side,1,0
22.417,4,2,0,Pizza,1,0
8.55,4,1,1,Pizza,1,0
8.55,4,2,0,Side,1,0
8.55,4,3,0,Side,1,0
11.217,4,1,0,Pizza,1,0
11.217,4,2,0,Side,1,0
9.217,4,1,0,Pizza,1,0
8.233,4,2,0,Pizza,1,0
8.233,4,3,0,Pizza,1,0
8.233,4,4,0,Side,1,0
15.567,4,1,0,Pizza,1,0
15.567,4,2,0,Pizza,1,0
15.567,4,3,0,Side,1,0
15.567,4,4,0,Dessert,1,0
7.167,4,1,0,Pizza,1,0
14.467,2,1,1,Pizza,1,0
14.467,2,2,0,Beverage,1,0
14.483,3,1,0,Pizza,2,0
14.483,3,2,0,Pizza,1,0
14.483,3,3,0,Pizza,1,0
14.483,3,4,0,Pizza,1,0
14.483,3,5,0,Beverage,1,0
14.483,3,6,0,Beverage,1,0
14.483,3,7,0,Pizza,1,0
10.6,4,1,0,Pizza,1,0
7.917,4,1,0,Pizza,1,0
16.233,2,1,0,Pizza,1,0
11.067,1,1,0,Pizza,1,0
11.067,1,2,0,Pizza,1,0
7.083,4,1,0,Pizza,1,0
7.083,4,2,0,Extra,2,0
6.8,4,1,0,Pizza,1,0
9.433,4,1,0,Pizza,1,0
9.633,4,1,0,Pizza,1,0
9.633,4,2,0,Pizza,1,0
9.633,4,3,0,Pizza,1,0
8.767,4,1,0,Pizza,1,0
8.767,4,2,0,Side,1,0
11.85,1,1,0,Pizza,1,0
11.85,1,2,0,Pizza,1,0
11.85,1,3,0,Sandwich,1,0
13.983,4,1,0,Pizza,1,0
13.983,4,2,0,Side,1,0
13.983,4,3,0,Beverage,1,0
6.25,4,1,0,Pizza,1,0
6.25,4,2,0,Pizza,1,0
6.25,4,3,0,Extra,2,0
6.25,4,4,0,Dessert,1,0
10.383,4,1,0,Pizza,1,0
10.383,4,2,0,Pizza,1,0
16.25,2,1,0,Pizza,1,0
16.25,2,2,0,Side,1,0
16.25,2,3,0,Extra,1,0
10.5,4,1,0,Side,1,0
10.5,4,2,0,Side,1,0
10.5,4,3,0,Beverage,1,0
13.517,2,1,0,Pizza,1,0
13.517,2,2,0,Pizza,1,0
13.517,2,3,0,Pizza,1,0
13.517,2,4,0,Dessert,1,0
6.467,1,1,0,Pizza,1,0
6.467,1,2,0,Side,1,0
6.467,1,3,0,Beverage,2,0
6.467,1,4,0,Beverage,1,0
6.467,1,5,0,Beverage,1,0
9.75,4,1,0,Pizza,1,0
9.75,4,2,0,Side,1,0
11.917,4,1,0,Pizza,1,0
11.917,4,2,0,Beverage,1,0
12.567,4,1,0,Pizza,1,0
12.567,4,2,0,Pizza,1,0
13.467,1,1,0,Pizza,1,0
13.467,1,2,0,Pizza,1,0
13.467,1,3,0,Side,1,0
7.633,1,1,0,Pizza,1,0
7.633,1,2,0,Side,1,0
13.717,3,1,0,Pizza,1,0
13.717,3,2,0,Pizza,1,0
13.717,3,3,0,Pizza,1,0
9.45,4,1,0,Pizza,1,0
9.45,4,2,0,Pizza,1,0
11.217,2,1,0,Pizza,1,0
11.217,2,2,0,Pizza,1,0
11.217,2,3,0,Beverage,1,0
13.983,1,1,0,Pizza,1,0
13.983,1,2,0,Side,1,0
13.417,4,1,0,Pizza,1,0
13.417,4,2,0,Pizza,1,0
13.417,4,3,0,Side,1,0
14.883,4,1,0,Pizza,1,0
22.2,4,1,0,Side,1,0
22.2,4,2,0,Side,1,0
22.2,4,3,0,Sandwich,1,0
22.2,4,4,0,Sandwich,1,0
22.2,4,5,0,Sandwich,1,0
22.2,4,6,0,Sandwich,1,0
25.567,4,1,0,Pizza,1,0
25.567,4,2,0,Pizza,1,0
25.567,4,3,0,Side,1,0
25.567,4,4,0,Extra,3,0
25.567,4,5,0,Sandwich,1,0
10.65,3,1,0,Pizza,1,0
10.65,3,2,0,Extra,3,0
10.65,3,3,0,Extra,1,0
10.65,3,4,0,Extra,6,0
12.65,1,1,0,Pizza,1,0
12.65,1,2,0,Side,1,0
10.633,4,1,0,Pizza,1,0
10.633,4,2,0,Side,1,0
10.633,4,3,0,Side,1,0
11.667,4,1,0,Pizza,1,0
11.667,4,2,0,Side,1,0
9.85,4,1,0,Pizza,1,0
9.85,4,2,0,Pizza,1,0
7.9,4,1,0,Pizza,1,0
7.9,4,2,0,Pizza,1,0
7.9,4,3,0,Side,1,0
7.9,4,4,0,Dessert,1,0
9.917,4,1,0,Beverage,1,0
9.917,4,2,0,Dessert,1,0
9.917,4,3,0,Pizza,1,0
10.05,1,1,0,Sandwich,1,0
10.05,1,2,0,Pizza,1,0
22.533,3,1,0,Non-Edible,1,0
22.533,3,2,0,Pizza,1,0
8.75,4,1,0,Pizza,1,0
12.733,1,1,0,Side,1,0
12.733,1,2,0,Pizza,1,0
16.533,3,1,0,Pizza,1,0
20.117,3,1,0,Pizza,1,0
10.483,Morning,1,0,Beverage,1,1
10.483,Morning,2,0,Sandwich,1,1
24.833,4,1,0,Side,1,0
24.833,4,2,0,Pizza,1,0
24.833,4,3,0,Pizza,1,0
14.117,4,4,0,Dessert,1,0
14.117,4,5,0,Pizza,1,0
14.117,4,6,0,Pizza,1,0
8.45,2,1,0,Pizza,1,0
6.95,1,1,0,Pizza,3,1
6.95,1,2,0,Pizza,6,1
9.683,1,1,0,Extra,2,0
9.683,1,2,0,Side,1,0
9.683,1,3,0,Pizza,1,0
7.25,1,1,1,Pizza,1,0
10.817,4,1,0,Beverage,1,0
10.817,4,2,0,Sandwich,1,0
10.817,4,3,0,Side,1,0
10.817,4,4,0,Sandwich,1,0
9.667,4,1,0,Extra,2,0
9.667,4,2,0,Side,1,0
9.667,4,3,0,Pizza,1,0
13.017,4,1,0,Sandwich,1,0
13.017,4,2,0,Extra,2,0
13.017,4,3,0,Side,1,0
13.017,4,4,0,Sandwich,1,0
14.333,4,5,0,Sandwich,1,0
14.333,4,6,0,Side,1,0
14.333,4,7,0,Pizza,1,0
14.333,4,8,0,Pizza,1,0
9.817,4,1,0,Extra,4,0
9.817,4,2,0,Dessert,1,0
9.817,4,3,0,Extra,2,0
9.817,4,4,0,Pizza,1,0
9.817,4,5,0,Pizza,1,0
7,4,1,0,Side,1,0
7,4,2,0,Pizza,1,0
6.983,4,1,0,Pizza,1,0
15.617,4,1,0,Pizza,1,0
15.617,4,2,0,Pizza,1,0
9.317,4,1,0,Pizza,1,0
9.817,1,1,0,Beverage,2,0
9.817,1,2,0,Sandwich,1,0
9.817,1,3,0,Pizza,1,0
9.417,4,1,0,Side,1,0
9.417,4,2,0,Side,1,0
9.417,4,3,0,Pizza,1,0
9.933,3,1,0,Extra,3,0
